"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.95325,24.5129333,4.3,"Acanthurus chirurgus"
"obis",-81.0734166,24.63605,9.1,"Acanthurus chirurgus"
"obis",-80.41392,24.98801,4.6,"Acanthurus chirurgus"
"obis",-80.263067,25.232767,2.6,"Acanthurus chirurgus"
"obis",-80.18333,25.31833,4.4,"Acanthurus chirurgus"
"obis",-80.2460666,25.1614167,13.4,"Acanthurus chirurgus"
"obis",-80.1020999,25.4998667,19.4,"Acanthurus chirurgus"
"obis",-75.8908333,9.8219444,10.5,"Acanthurus chirurgus"
"obis",-83.06998,24.63462,16.2,"Acanthurus chirurgus"
"obis",-80.0979333,25.5933833,6.7,"Acanthurus chirurgus"
"obis",-81.8577167,24.45425,7.2,"Acanthurus chirurgus"
"obis",-82.8997167,24.6678667,6.1,"Acanthurus chirurgus"
"obis",-80.2087,25.2317,7.9,"Acanthurus chirurgus"
"obis",-80.7372499,24.76525,13.6,"Acanthurus chirurgus"
"obis",-80.78033,24.74433,14.3,"Acanthurus chirurgus"
"obis",-80.27908,25.20937,4.3,"Acanthurus chirurgus"
"obis",-80.88799,24.70235,7,"Acanthurus chirurgus"
"obis",-80.30218,25.10936,8.5,"Acanthurus chirurgus"
"obis",-80.0943332,25.5893667,6.9,"Acanthurus chirurgus"
"obis",-80.1407832,25.4781334,2.9,"Acanthurus chirurgus"
"obis",-80.1134333,25.5551167,6.9,"Acanthurus chirurgus"
"obis",-80.4225167,25.02165,3.4,"Acanthurus chirurgus"
"obis",-81.405751,24.545969,4.6,"Acanthurus chirurgus"
"obis",-81.47163,24.53385,5.5,"Acanthurus chirurgus"
"obis",-80.62125,24.846817,4.1,"Acanthurus chirurgus"
"obis",-81.8443833,24.4873667,5.5,"Acanthurus chirurgus"
"obis",-80.4144333,24.9865834,6.6,"Acanthurus chirurgus"
"obis",-80.8692666,24.7055667,13.3,"Acanthurus chirurgus"
"obis",-81.5995166,24.5046334,7.6,"Acanthurus chirurgus"
"obis",-81.30266,24.58046,7,"Acanthurus chirurgus"
"obis",-82.8096167,24.7285333,20.6,"Acanthurus chirurgus"
"obis",-80.33334,25.06038,4.9,"Acanthurus chirurgus"
"obis",-80.09277,25.616786,11.6,"Acanthurus chirurgus"
"obis",-80.2516167,25.2225667,2.3,"Acanthurus chirurgus"
"obis",-82.96673,24.58335,13.4,"Acanthurus chirurgus"
"obis",-80.85685,24.72635,7.2,"Acanthurus chirurgus"
"obis",-80.9702,24.682,5.5,"Acanthurus chirurgus"
"obis",-80.2033,25.3057167,7.6,"Acanthurus chirurgus"
"obis",-80.13663,25.53048,6.9,"Acanthurus chirurgus"
"obis",-80.73831,24.77774,5.1,"Acanthurus chirurgus"
"obis",-65.37646,18.10064,7.3,"Acanthurus chirurgus"
"obis",-81.3851167,24.5679,6.6,"Acanthurus chirurgus"
"obis",-81.9438333,24.4346667,13.1,"Acanthurus chirurgus"
"obis",-82.994983,24.591467,24.5,"Acanthurus chirurgus"
"obis",-66.91352,17.9366,11.8,"Acanthurus chirurgus"
"obis",-81.904667,24.437217,17.5,"Acanthurus chirurgus"
"obis",-80.45737,24.95619,6.4,"Acanthurus chirurgus"
"obis",-80.3470833,25.0414833,4,"Acanthurus chirurgus"
"obis",-80.2966833,25.1211833,9.4,"Acanthurus chirurgus"
"obis",-81.92993,24.43667,20.1,"Acanthurus chirurgus"
"obis",-80.94205,24.69622,3.8,"Acanthurus chirurgus"
"obis",-81.72081,24.50949,5.8,"Acanthurus chirurgus"
"obis",-81.8465166,24.4600667,6.9,"Acanthurus chirurgus"
"obis",-80.9651333,24.7012167,4.7,"Acanthurus chirurgus"
"obis",-80.75035,24.7555167,16,"Acanthurus chirurgus"
"obis",-80.96382,24.68538,4.1,"Acanthurus chirurgus"
"obis",-82.821533,24.622267,18,"Acanthurus chirurgus"
"obis",-66.85434,17.95632,3.35,"Acanthurus chirurgus"
"obis",-80.13215,25.4960333,5.5,"Acanthurus chirurgus"
"obis",-80.3317999,25.08255,4.4,"Acanthurus chirurgus"
"obis",-81.51925,24.55315,7.5,"Acanthurus chirurgus"
"obis",-82.948117,24.54375,18.1,"Acanthurus chirurgus"
"obis",-81.3758833,24.55045,20.7,"Acanthurus chirurgus"
"obis",-83.0202333,24.67805,21.6,"Acanthurus chirurgus"
"obis",-81.65668,24.50073,8.7,"Acanthurus chirurgus"
"obis",-80.3733999,25.0376333,6.4,"Acanthurus chirurgus"
"obis",-80.0879,25.65975,21.9,"Acanthurus chirurgus"
"obis",-80.28817,25.1545,5.3,"Acanthurus chirurgus"
"obis",-80.1776666,25.28955,9.4,"Acanthurus chirurgus"
"obis",-82.9553667,24.6060333,11.9,"Acanthurus chirurgus"
"obis",-83.0713,24.63118,17.1,"Acanthurus chirurgus"
"obis",-80.29393,25.12944,4.1,"Acanthurus chirurgus"
"obis",-81.94819,24.47639,9.3,"Acanthurus chirurgus"
"obis",-81.4080166,24.5454,2.9,"Acanthurus chirurgus"
"obis",-81.0695167,24.6667833,5.8,"Acanthurus chirurgus"
"obis",-81.3011166,24.57105,12.2,"Acanthurus chirurgus"
"obis",-80.28261,25.11571,10.7,"Acanthurus chirurgus"
"obis",-80.5866833,24.86575,9,"Acanthurus chirurgus"
"obis",-81.7443833,24.4675,22.6,"Acanthurus chirurgus"
"obis",-81.23035,24.5972,7.5,"Acanthurus chirurgus"
"obis",-65.59766,18.30813,9.1,"Acanthurus chirurgus"
"obis",-80.976333,24.691567,6.9,"Acanthurus chirurgus"
"obis",-80.246667,25.151333,21.8,"Acanthurus chirurgus"
"obis",-81.759083,24.473717,10.4,"Acanthurus chirurgus"
"obis",-80.260033,25.134283,25.9,"Acanthurus chirurgus"
"obis",-81.3945333,24.56535,7.5,"Acanthurus chirurgus"
"obis",-81.0380333,24.6975667,4.1,"Acanthurus chirurgus"
"obis",-83.08423,24.60523,18,"Acanthurus chirurgus"
"obis",-81.74945,24.4693,22.9,"Acanthurus chirurgus"
"obis",-80.37567,25.06933,2.4,"Acanthurus chirurgus"
"obis",-80.3740666,25.0135833,2.4,"Acanthurus chirurgus"
"obis",-82.78112,24.67065,11.9,"Acanthurus chirurgus"
"obis",-80.2266999,25.2045167,5.6,"Acanthurus chirurgus"
"obis",-80.2135167,25.2089167,5.9,"Acanthurus chirurgus"
"obis",-80.3064166,25.1071167,6.9,"Acanthurus chirurgus"
"obis",-81.1341166,24.6237834,8.4,"Acanthurus chirurgus"
"obis",-65.57403,18.35547,3,"Acanthurus chirurgus"
"obis",-65.26327,18.25216,26.67,"Acanthurus chirurgus"
"obis",-82.93078,24.64288,7.6,"Acanthurus chirurgus"
"obis",-67.30876,18.13995,7.62,"Acanthurus chirurgus"
"obis",-80.2252166,25.1955333,9.8,"Acanthurus chirurgus"
"obis",-81.08104,24.63539,5.6,"Acanthurus chirurgus"
"obis",-81.664,24.49133,3.1,"Acanthurus chirurgus"
"obis",-80.401033,25.016883,5.5,"Acanthurus chirurgus"
"obis",-80.4601667,24.9786333,4.4,"Acanthurus chirurgus"
"obis",-81.8294833,24.4750667,5.3,"Acanthurus chirurgus"
"obis",-82.85799,24.63475,10.7,"Acanthurus chirurgus"
"obis",-81.44335,24.5772,6.9,"Acanthurus chirurgus"
"obis",-82.8958,24.6210833,5,"Acanthurus chirurgus"
"obis",-80.2087,25.23603,6,"Acanthurus chirurgus"
"obis",-82.885867,24.680533,11,"Acanthurus chirurgus"
"obis",-80.5548333,24.8929333,11.3,"Acanthurus chirurgus"
"obis",-67.16075,18.44494,11.58,"Acanthurus chirurgus"
"obis",-80.1536335,25.4702909,4.6,"Acanthurus chirurgus"
"obis",-81.6597833,24.52775,6.1,"Acanthurus chirurgus"
"obis",-80.2428666,25.19045,3.4,"Acanthurus chirurgus"
"obis",-81.6709166,24.5015167,8.2,"Acanthurus chirurgus"
"obis",-80.36639,25.01469,20.1,"Acanthurus chirurgus"
"obis",-80.6155,24.89715,3.4,"Acanthurus chirurgus"
"obis",-80.2739333,25.12875,11.1,"Acanthurus chirurgus"
"obis",-82.9333833,24.57365,13.6,"Acanthurus chirurgus"
"obis",-81.95095,24.44605,10.6,"Acanthurus chirurgus"
"obis",-81.4150666,24.5928334,6.7,"Acanthurus chirurgus"
"obis",-80.3766666,25.012,5.8,"Acanthurus chirurgus"
"obis",-80.18252,25.37428,4.6,"Acanthurus chirurgus"
"obis",-80.3552,25.0303,8.1,"Acanthurus chirurgus"
"obis",-80.45934,24.95213,4.7,"Acanthurus chirurgus"
"obis",-82.9687333,24.57125,19.5,"Acanthurus chirurgus"
"obis",-81.08967,24.63233,5,"Acanthurus chirurgus"
"obis",-81.90215,24.47432,10.1,"Acanthurus chirurgus"
"obis",-81.6347333,24.5330334,5.8,"Acanthurus chirurgus"
"obis",-81.0669999,24.6676667,6.9,"Acanthurus chirurgus"
"obis",-81.87515,24.45335,5,"Acanthurus chirurgus"
"obis",-80.37159,25.01152,7.2,"Acanthurus chirurgus"
"obis",-80.1001166,25.5167667,15.9,"Acanthurus chirurgus"
"obis",-82.983083,24.7013,27,"Acanthurus chirurgus"
"obis",-80.1400999,25.41745,9.6,"Acanthurus chirurgus"
"obis",-82.9914,24.683933,25.5,"Acanthurus chirurgus"
"obis",-81.3849999,24.5521667,6.9,"Acanthurus chirurgus"
"obis",-81.7553,24.4634,20.7,"Acanthurus chirurgus"
"obis",-80.0946832,25.5552,15.2,"Acanthurus chirurgus"
"obis",-80.2221666,25.3137834,5.1,"Acanthurus chirurgus"
"obis",-67.21117,18.00057,4,"Acanthurus chirurgus"
"obis",-82.828267,24.629967,6.3,"Acanthurus chirurgus"
"obis",-80.221217,25.224133,5.8,"Acanthurus chirurgus"
"obis",-80.2282333,25.2306167,3.4,"Acanthurus chirurgus"
"obis",-80.1473832,25.3567667,10.5,"Acanthurus chirurgus"
"obis",-80.2178999,25.3333,4.6,"Acanthurus chirurgus"
"obis",-81.6905666,24.5520667,2.7,"Acanthurus chirurgus"
"obis",-82.93147,24.63467,7.9,"Acanthurus chirurgus"
"obis",-80.25883,25.14483,5.8,"Acanthurus chirurgus"
"obis",-81.65692,24.49375,5.7,"Acanthurus chirurgus"
"obis",-80.29302,25.13061,7,"Acanthurus chirurgus"
"obis",-81.40833,24.54633,8.4,"Acanthurus chirurgus"
"obis",-80.19,25.26692,11,"Acanthurus chirurgus"
"obis",-82.8610167,24.7043167,7,"Acanthurus chirurgus"
"obis",-83.03417,24.65503,22,"Acanthurus chirurgus"
"obis",-81.87865,24.45705,2.4,"Acanthurus chirurgus"
"obis",-81.0688,24.6683,6.9,"Acanthurus chirurgus"
"obis",-80.75255,24.76555,9.4,"Acanthurus chirurgus"
"obis",-81.4087666,24.5450333,5.8,"Acanthurus chirurgus"
"obis",-80.09933,25.52489,13,"Acanthurus chirurgus"
"obis",-80.5563666,24.9103167,4.9,"Acanthurus chirurgus"
"obis",-82.9815,24.6940333,27.3,"Acanthurus chirurgus"
"obis",-80.1076666,25.4963833,7.6,"Acanthurus chirurgus"
"obis",-80.22783,25.20373,4.2,"Acanthurus chirurgus"
"obis",-81.17291,24.60907,12.2,"Acanthurus chirurgus"
"obis",-80.3474832,25.0358833,7.6,"Acanthurus chirurgus"
"obis",-80.29322,25.12539,9,"Acanthurus chirurgus"
"obis",-81.71792,24.48275,2.1,"Acanthurus chirurgus"
"obis",-80.23035,25.17235,20.3,"Acanthurus chirurgus"
"obis",-80.2017166,25.3067667,4.3,"Acanthurus chirurgus"
"obis",-80.26968,25.21516,4.2,"Acanthurus chirurgus"
"obis",-81.4296,24.5547333,7.5,"Acanthurus chirurgus"
"obis",-80.45648,24.95275,13.3,"Acanthurus chirurgus"
"obis",-80.5997,24.86202,4.9,"Acanthurus chirurgus"
"obis",-82.9728333,24.5680667,23.3,"Acanthurus chirurgus"
"obis",-83.08365,24.6761,20.4,"Acanthurus chirurgus"
"obis",-67.22589,18.38677,12.3444,"Acanthurus chirurgus"
"obis",-81.83556,24.48661,6.6,"Acanthurus chirurgus"
"obis",-80.2137667,25.2503333,5.6,"Acanthurus chirurgus"
"obis",-81.63167,24.50167,5,"Acanthurus chirurgus"
"obis",-80.2478833,25.1853167,3.5,"Acanthurus chirurgus"
"obis",-80.2314667,25.2195833,2.6,"Acanthurus chirurgus"
"obis",-80.61727,24.84944,6,"Acanthurus chirurgus"
"obis",-81.8533833,24.4579167,8.7,"Acanthurus chirurgus"
"obis",-80.26016,25.1373,10.1,"Acanthurus chirurgus"
"obis",-80.76333,24.78311,4.4,"Acanthurus chirurgus"
"obis",-80.492767,24.9386,6.6,"Acanthurus chirurgus"
"obis",-81.6193833,24.5352667,6.1,"Acanthurus chirurgus"
"obis",-80.6376499,24.83585,8.8,"Acanthurus chirurgus"
"obis",-80.1597666,25.2995,22.3,"Acanthurus chirurgus"
"obis",-80.6817,24.81125,9.1,"Acanthurus chirurgus"
"obis",-81.9974833,24.4439334,15.4,"Acanthurus chirurgus"
"obis",-83.09976,24.6261,23.8,"Acanthurus chirurgus"
"obis",-80.10036,25.658,8.5,"Acanthurus chirurgus"
"obis",-81.4080999,24.5448334,5,"Acanthurus chirurgus"
"obis",-80.4464833,24.9725834,7.6,"Acanthurus chirurgus"
"obis",-80.1531333,25.3294333,9.9,"Acanthurus chirurgus"
"obis",-81.9005667,24.4390167,15.5,"Acanthurus chirurgus"
"obis",-81.71233,24.481,4.1,"Acanthurus chirurgus"
"obis",-81.1249999,24.6186667,14.6,"Acanthurus chirurgus"
"obis",-80.37212,25.01139,7.3,"Acanthurus chirurgus"
"obis",-80.3665,25.01384,22.4,"Acanthurus chirurgus"
"obis",-82.91973,24.61987,4.9,"Acanthurus chirurgus"
"obis",-81.93731,24.45243,10.6,"Acanthurus chirurgus"
"obis",-80.1539332,25.3063,23.5,"Acanthurus chirurgus"
"obis",-80.23635,25.2783833,3.2,"Acanthurus chirurgus"
"obis",-81.692617,24.551583,2.9,"Acanthurus chirurgus"
"obis",-81.7412333,24.48665,9.3,"Acanthurus chirurgus"
"obis",-81.332583,24.5589,27.6,"Acanthurus chirurgus"
"obis",-81.9351166,24.4454334,9.6,"Acanthurus chirurgus"
"obis",-80.40994,24.98438,24.5,"Acanthurus chirurgus"
"obis",-80.0946667,25.6124,9,"Acanthurus chirurgus"
"obis",-83.0081333,24.6521167,25.6,"Acanthurus chirurgus"
"obis",-80.75655,24.76326,8.4,"Acanthurus chirurgus"
"obis",-80.1673527,25.3950883,4,"Acanthurus chirurgus"
"obis",-80.158941,25.454078,5.3,"Acanthurus chirurgus"
"obis",-81.0377667,24.6978167,4.1,"Acanthurus chirurgus"
"obis",-80.96382,24.68538,4.9,"Acanthurus chirurgus"
"obis",-83.06015,24.65421,16.2,"Acanthurus chirurgus"
"obis",-83.098383,24.609883,25.2,"Acanthurus chirurgus"
"obis",-80.54109,24.91543,6.1,"Acanthurus chirurgus"
"obis",-81.5995833,24.5057,5.5,"Acanthurus chirurgus"
"obis",-80.1573999,25.3648,3.5,"Acanthurus chirurgus"
"obis",-80.6662666,24.8205167,9.8,"Acanthurus chirurgus"
"obis",-82.8735,24.5918667,12.5,"Acanthurus chirurgus"
"obis",-81.66495,24.4901833,9.9,"Acanthurus chirurgus"
"obis",-80.9397667,24.7042667,4.7,"Acanthurus chirurgus"
"obis",-80.2242166,25.193,13.1,"Acanthurus chirurgus"
"obis",-80.25806,25.14304,6.6,"Acanthurus chirurgus"
"obis",-80.3240833,25.0752833,5.9,"Acanthurus chirurgus"
"obis",-80.303,25.11183,3.1,"Acanthurus chirurgus"
"obis",-80.9567833,24.6986833,6.4,"Acanthurus chirurgus"
"obis",-80.2485,25.18915,4.2,"Acanthurus chirurgus"
"obis",-81.98589,24.43251,22.5,"Acanthurus chirurgus"
"obis",-65.67142,18.15002,7.6,"Acanthurus chirurgus"
"obis",-83.04564,24.56528,26.7,"Acanthurus chirurgus"
"obis",-80.71789,24.777,10.8,"Acanthurus chirurgus"
"obis",-80.2552499,25.1758833,6.9,"Acanthurus chirurgus"
"obis",-81.3535,24.55878,7.3,"Acanthurus chirurgus"
"obis",-81.6755,24.48783,4.3,"Acanthurus chirurgus"
"obis",-81.8492666,24.4600334,7.6,"Acanthurus chirurgus"
"obis",-80.50326,24.92149,13.4,"Acanthurus chirurgus"
"obis",-81.1302999,24.6211167,9.3,"Acanthurus chirurgus"
"obis",-81.85591,24.45394,10.9,"Acanthurus chirurgus"
"obis",-81.34475,24.56535,6.6,"Acanthurus chirurgus"
"obis",-65.57662,18.24686,5.4864,"Acanthurus chirurgus"
"obis",-80.3898166,25.0730833,2,"Acanthurus chirurgus"
"obis",-80.4227332,25.0031167,5.5,"Acanthurus chirurgus"
"obis",-82.9266333,24.6842167,18.7,"Acanthurus chirurgus"
"obis",-82.8684667,24.6566167,7.6,"Acanthurus chirurgus"
"obis",-80.3635333,25.0214667,9.9,"Acanthurus chirurgus"
"obis",-81.5694499,24.5441833,5.5,"Acanthurus chirurgus"
"obis",-81.0382167,24.6970833,4.3,"Acanthurus chirurgus"
"obis",-80.3771499,25.0103167,6.1,"Acanthurus chirurgus"
"obis",-80.18333,25.31833,6.4,"Acanthurus chirurgus"
"obis",-81.746717,24.477483,8.5,"Acanthurus chirurgus"
"obis",-80.0887,25.71367,19.7,"Acanthurus chirurgus"
"obis",-80.39244,25.06844,2.6,"Acanthurus chirurgus"
"obis",-80.14121,25.45449,4.5,"Acanthurus chirurgus"
"obis",-80.5261666,24.9076501,7.9,"Acanthurus chirurgus"
"obis",-81.66512,24.48205,20.1,"Acanthurus chirurgus"
"obis",-83.0504333,24.6805167,22.7,"Acanthurus chirurgus"
"obis",-80.1016166,25.6011167,5,"Acanthurus chirurgus"
"obis",-80.1532499,25.4440167,3.5,"Acanthurus chirurgus"
"obis",-81.5906666,24.5075834,7.6,"Acanthurus chirurgus"
"obis",-81.65396,24.49618,8.1,"Acanthurus chirurgus"
"obis",-80.4081833,24.9893167,17.1,"Acanthurus chirurgus"
"obis",-80.45605,24.9494167,11.3,"Acanthurus chirurgus"
"obis",-81.6537167,24.4966,7.2,"Acanthurus chirurgus"
"obis",-80.1891332,25.4412,3.7,"Acanthurus chirurgus"
"obis",-80.4924,24.9518,4.4,"Acanthurus chirurgus"
"obis",-82.77555,24.68187,12.2,"Acanthurus chirurgus"
"obis",-81.3644666,24.5569,7,"Acanthurus chirurgus"
"obis",-80.165,25.385,2.7,"Acanthurus chirurgus"
"obis",-80.238,25.1607833,23.2,"Acanthurus chirurgus"
"obis",-82.9308167,24.6034333,18.4,"Acanthurus chirurgus"
"obis",-81.514267,24.523117,7.6,"Acanthurus chirurgus"
"obis",-80.29916,25.09882,9.8,"Acanthurus chirurgus"
"obis",-65.60235,18.35557,12.3444,"Acanthurus chirurgus"
"obis",-67.1919,18.1893,4,"Acanthurus chirurgus"
"obis",-80.0943666,25.5593833,23.3,"Acanthurus chirurgus"
"obis",-82.90198,24.7017,14.6,"Acanthurus chirurgus"
"obis",-80.36673,25.02037,6.4,"Acanthurus chirurgus"
"obis",-80.1148167,25.5313333,7.2,"Acanthurus chirurgus"
"obis",-81.1907166,24.6061667,8.5,"Acanthurus chirurgus"
"obis",-81.3803667,24.55735,5,"Acanthurus chirurgus"
"obis",-81.8461833,24.4579167,9.6,"Acanthurus chirurgus"
"obis",-80.1442666,25.47495,6.1,"Acanthurus chirurgus"
"obis",-81.7196167,24.49135,7.5,"Acanthurus chirurgus"
"obis",-81.70546,24.48102,8.7,"Acanthurus chirurgus"
"obis",-81.5148166,24.5206834,14.3,"Acanthurus chirurgus"
"obis",-80.245706,25.268813,2.9,"Acanthurus chirurgus"
"obis",-80.2575333,25.2320667,5.8,"Acanthurus chirurgus"
"obis",-82.81005,24.6367167,7.5,"Acanthurus chirurgus"
"obis",-82.904733,24.632317,10.5,"Acanthurus chirurgus"
"obis",-81.16505,24.6113167,11.1,"Acanthurus chirurgus"
"obis",-82.94293,24.63097,8.2,"Acanthurus chirurgus"
"obis",-80.1930332,25.4339334,3.7,"Acanthurus chirurgus"
"obis",-80.3558666,25.0442833,7.3,"Acanthurus chirurgus"
"obis",-66.24999,17.86715,25.146,"Acanthurus chirurgus"
"obis",-82.8601,24.6390333,12.2,"Acanthurus chirurgus"
"obis",-80.2681999,25.1448333,11.3,"Acanthurus chirurgus"
"obis",-67.3280648,17.9908849,15.5,"Acanthurus chirurgus"
"obis",-82.93609,24.65953,22.3,"Acanthurus chirurgus"
"obis",-82.9046833,24.7086,20.4,"Acanthurus chirurgus"
"obis",-82.916483,24.582383,14.4,"Acanthurus chirurgus"
"obis",-65.33337,18.32128,14.6304,"Acanthurus chirurgus"
"obis",-80.1103167,25.5423,5.5,"Acanthurus chirurgus"
"obis",-81.44357,24.54117,6.9,"Acanthurus chirurgus"
"obis",-81.3813833,24.5688334,7.9,"Acanthurus chirurgus"
"obis",-80.62294,24.84943,3,"Acanthurus chirurgus"
"obis",-80.2142333,25.2243833,5.5,"Acanthurus chirurgus"
"obis",-83.03338,24.65269,20,"Acanthurus chirurgus"
"obis",-80.2991499,25.1244,5,"Acanthurus chirurgus"
"obis",-81.194,24.6168167,8.7,"Acanthurus chirurgus"
"obis",-80.979483,24.695383,9.3,"Acanthurus chirurgus"
"obis",-80.62334,24.84793,3.4,"Acanthurus chirurgus"
"obis",-82.79814,24.72669,16.2,"Acanthurus chirurgus"
"obis",-80.27983,25.215,1.8,"Acanthurus chirurgus"
"obis",-80.4518333,24.9548,16.2,"Acanthurus chirurgus"
"obis",-80.9446666,24.6958,4.7,"Acanthurus chirurgus"
"obis",-80.86915,24.7079833,9.4,"Acanthurus chirurgus"
"obis",-82.98883,24.71087,15.9,"Acanthurus chirurgus"
"obis",-81.938083,24.449667,8.2,"Acanthurus chirurgus"
"obis",-81.51833,24.52317,5.8,"Acanthurus chirurgus"
"obis",-81.7071333,24.4847,2.3,"Acanthurus chirurgus"
"obis",-81.131833,24.6229,8.7,"Acanthurus chirurgus"
"obis",-81.6146333,24.5172,7.6,"Acanthurus chirurgus"
"obis",-81.8407833,24.4621333,6.1,"Acanthurus chirurgus"
"obis",-80.15622,25.465,4.1,"Acanthurus chirurgus"
"obis",-80.1510833,25.44905,4.9,"Acanthurus chirurgus"
"obis",-80.09167,25.62667,5.8,"Acanthurus chirurgus"
"obis",-65.62727,18.11235,16.764,"Acanthurus chirurgus"
"obis",-81.83423,24.46522,7.6,"Acanthurus chirurgus"
"obis",-81.8595667,24.4441667,14.5,"Acanthurus chirurgus"
"obis",-82.905833,24.693117,9.9,"Acanthurus chirurgus"
"obis",-80.28817,25.1545,5.2,"Acanthurus chirurgus"
"obis",-81.7131499,24.48015,4.6,"Acanthurus chirurgus"
"obis",-82.8712,24.610933,9,"Acanthurus chirurgus"
"obis",-81.22459,24.59509,8.8,"Acanthurus chirurgus"
"obis",-83.009233,24.6958,25.5,"Acanthurus chirurgus"
"obis",-82.793567,24.641033,7.5,"Acanthurus chirurgus"
"obis",-65.40842,18.10693,1.5,"Acanthurus chirurgus"
"obis",-66.90666,17.93708,12.4968,"Acanthurus chirurgus"
"obis",-81.3883333,24.5673667,6.9,"Acanthurus chirurgus"
"obis",-81.6755,24.48783,1.8,"Acanthurus chirurgus"
"obis",-81.71233,24.481,3.1,"Acanthurus chirurgus"
"obis",-80.4521666,25.0030667,4.6,"Acanthurus chirurgus"
"obis",-80.3049667,25.1111667,1.1,"Acanthurus chirurgus"
"obis",-83.051283,24.677483,17.7,"Acanthurus chirurgus"
"obis",-83.0324333,24.6480667,18,"Acanthurus chirurgus"
"obis",-82.78798,24.66048,7.8,"Acanthurus chirurgus"
"obis",-80.26154,25.14291,2.3,"Acanthurus chirurgus"
"obis",-80.6165666,24.8487167,9.8,"Acanthurus chirurgus"
"obis",-80.7804999,24.7443167,8.7,"Acanthurus chirurgus"
"obis",-80.73844,24.77799,5.1,"Acanthurus chirurgus"
"obis",-81.9001833,24.4388334,14.3,"Acanthurus chirurgus"
"obis",-81.71066,24.49104,10.1,"Acanthurus chirurgus"
"obis",-80.2609,25.1312,25.8,"Acanthurus chirurgus"
"obis",-83.0238,24.70628,29.9,"Acanthurus chirurgus"
"obis",-81.86935,24.4572834,7.8,"Acanthurus chirurgus"
"obis",-81.03755,24.6967667,4.7,"Acanthurus chirurgus"
"obis",-81.8750833,24.4417334,11,"Acanthurus chirurgus"
"obis",-65.3757,18.32659,9.144,"Acanthurus chirurgus"
"obis",-82.82698,24.62725,7.2,"Acanthurus chirurgus"
"obis",-81.61539,24.55841,5.8,"Acanthurus chirurgus"
"obis",-80.6188166,24.8463833,10.4,"Acanthurus chirurgus"
"obis",-81.8811999,24.48295,3.5,"Acanthurus chirurgus"
"obis",-81.9503333,24.4348334,15.5,"Acanthurus chirurgus"
"obis",-81.8576833,24.4543334,5.3,"Acanthurus chirurgus"
"obis",-80.16818,25.3851,1.7,"Acanthurus chirurgus"
"obis",-80.1216,24.6541,6.7,"Acanthurus chirurgus"
"obis",-80.455133,24.94815,13.9,"Acanthurus chirurgus"
"obis",-66.823,17.9414,18,"Acanthurus chirurgus"
"obis",-80.3990333,25.0211667,4.6,"Acanthurus chirurgus"
"obis",-81.85717,24.454,2.7,"Acanthurus chirurgus"
"obis",-80.415017,25.017817,3.5,"Acanthurus chirurgus"
"obis",-80.78033,24.74433,7.3,"Acanthurus chirurgus"
"obis",-80.7544,24.76604,4.5,"Acanthurus chirurgus"
"obis",-81.40433,24.54683,4.9,"Acanthurus chirurgus"
"obis",-80.158767,25.3008,23,"Acanthurus chirurgus"
"obis",-81.92617,24.44467,4.7,"Acanthurus chirurgus"
"obis",-80.22786,25.23098,3.4,"Acanthurus chirurgus"
"obis",-81.3907667,24.5658667,6.6,"Acanthurus chirurgus"
"obis",-81.65846,24.49253,7.9,"Acanthurus chirurgus"
"obis",-80.2940833,25.1093,9.1,"Acanthurus chirurgus"
"obis",-80.16917,25.46434,3.1,"Acanthurus chirurgus"
"obis",-81.4049999,24.5463,7.2,"Acanthurus chirurgus"
"obis",-80.1114499,25.5415,6.4,"Acanthurus chirurgus"
"obis",-80.21341,25.2082,9,"Acanthurus chirurgus"
"obis",-81.2949667,24.5787833,10.2,"Acanthurus chirurgus"
"obis",-80.5292666,24.9078667,6.3,"Acanthurus chirurgus"
"obis",-65.53937,18.3507,20,"Acanthurus chirurgus"
"obis",-82.93112,24.61147,13,"Acanthurus chirurgus"
"obis",-80.54979,24.8858,27.4,"Acanthurus chirurgus"
"obis",-82.9610667,24.5679333,22.7,"Acanthurus chirurgus"
"obis",-82.933533,24.639517,11.4,"Acanthurus chirurgus"
"obis",-81.8517833,24.4631833,6.4,"Acanthurus chirurgus"
"obis",-67.26918,18.35743,3.66,"Acanthurus chirurgus"
"obis",-80.52517,24.90817,6.4,"Acanthurus chirurgus"
"obis",-80.30333,25.11109,6.7,"Acanthurus chirurgus"
"obis",-82.789433,24.719533,14.3,"Acanthurus chirurgus"
"obis",-80.4581,24.95333,6.3,"Acanthurus chirurgus"
"obis",-80.09225,25.57345,23.5,"Acanthurus chirurgus"
"obis",-80.1408166,25.4829834,4.3,"Acanthurus chirurgus"
"obis",-80.55455,24.94235,4.5,"Acanthurus chirurgus"
"obis",-80.6102832,24.90445,5,"Acanthurus chirurgus"
"obis",-80.1147667,25.5312333,6.6,"Acanthurus chirurgus"
"obis",-80.18333,25.31833,4.9,"Acanthurus chirurgus"
"obis",-81.41918,24.54652,10.4,"Acanthurus chirurgus"
"obis",-82.952,24.58827,15.9,"Acanthurus chirurgus"
"obis",-83.06271,24.6783,21.7,"Acanthurus chirurgus"
"obis",-83.03531,24.70221,26.5,"Acanthurus chirurgus"
"obis",-81.8294833,24.4750667,4.7,"Acanthurus chirurgus"
